Account;Tweet_Nr;Date_Time;Tweet;
nytimes;1254433281220770000;26.04.2020 15:32;"b""Here's where the 8.6 million people in the U.S. who are at least 30 minutes from a hospital live. These rural populations tend to:\n\xe2\x80\x94Be older\n\xe2\x80\x94Have higher rates of underlying health conditions\n\xe2\x80\x94Be most at risk from the coronavirus\nhttps://t.co/MvZRMtz7Sc https://t.co/oYIj2cUJZN""";
nytimes;1254433279203210000;26.04.2020 15:32;b'In large swaths of the U.S., people have a hard time reaching a hospital that offers the inpatient care needed to treat the coronavirus. And people are less likely to seek health care at all when they need to travel farther to get it, research shows.\nhttps://t.co/MvZRMtz7Sc https://t.co/NvEeL5zpOV';
nytimes;1254429985869260000;26.04.2020 15:19;b'The coronavirus outbreak is spreading to rural America, where 8.6 million people live at least a half-hour\xe2\x80\x99s drive to the nearest hospital and where even small outbreaks could overwhelm medical resources.\nhttps://t.co/JeEJ82eWKa';
nytimes;1254419987546210000;26.04.2020 14:40;"b""The opening sketch of SNL's second at-home episode featured Brad Pitt as Dr. Anthony Fauci, who had joked earlier this month on CNN about the possibility of this very casting\nhttps://t.co/AAfHHHlzvq""";
nytimes;1254414960005950000;26.04.2020 14:20;b'Americans should expect social distancing guidelines to continue for months, Dr. Deborah Birx, the White House coronavirus response coordinator, said on Sunday. \xe2\x80\x9cSocial distancing will be with us through the summer.\xe2\x80\x9d\nhttps://t.co/mE3XWOqVco';
nytimes;1254409922890080000;26.04.2020 14:00;b'Fairbanks, Alaska, is one of the few places in the U.S. where some restaurants have reopened after a coronavirus shutdown. But the state rules allow only 25% of normal seating capacity and some employees are nervous about going back to work.\nhttps://t.co/qEVGZsncoV';
nytimes;1254402370395670000;26.04.2020 13:30;b'North Korea has not reported a public appearance by Kim Jong-un in 2 weeks. Its silence on unconfirmed reports about his health \xe2\x80\x94 and speculation over his possible death \xe2\x80\x94 has done little to stop the rumors.\nhttps://t.co/y0GcTd9YWe';
nytimes;1254396099844070000;26.04.2020 13:05;b'China says Wuhan, which was the first epicenter of the outbreak, has no more hospitalized coronavirus patients\nhttps://t.co/UHCKrMHrMg';
nytimes;1254379754318370000;26.04.2020 12:00;b'Sprawling banquets for crowds of relatives have shrunk to modest meals for immediate family. Prayers in packed mosques now happen on Zoom. And nighttime jubilance is largely staying at home.\n\nThis is what Ramadan around the world looks like right now. https://t.co/7BFJew2Byo';
nytimes;1254372169330690000;26.04.2020 11:30;b'Chimamanda Ngozi Adichie says she does not have any books that she counts as guilty pleasures. \xe2\x80\x9cFor me books are divided into books that interest me and books that don\xe2\x80\x99t. I own all my pleasures.\xe2\x80\x9d https://t.co/FQwAWd9MnK';
nytimes;1254364656191310000;26.04.2020 11:00;b'This recipe for pierogi ruskie, stuffed with potatoes and cheese can be made from kitchen staples\nhttps://t.co/5OzLdrTCCS';
nytimes;1254357074399630000;26.04.2020 10:30;"b'Take a spin through Fiona Apple\'s most essential tracks before \xe2\x80\x94 or after \xe2\x80\x94 listening to her new album, ""Fetch the Bolt Cutters"" https://t.co/y3zffpVw5i'";
nytimes;1254349533938690000;26.04.2020 10:00;b'Richard Hake, a longtime WNYC radio host, died on Friday. \xe2\x80\x9cHe was just a great broadcast professional,\xe2\x80\x9d said his editor and colleague of nearly 20 years. \xe2\x80\x9cHe just made it sound so easy.\xe2\x80\x9d https://t.co/liVwkdQ7Aw';
nytimes;1254334437778730000;26.04.2020 09:00;b'There are still at least 17,000 American citizens or legal residents abroad who have indicated they need help. At this point, the State Department is urging them to take any available flights out https://t.co/xVTBFR2wB8';
nytimes;1254319323365150000;26.04.2020 08:00;"b""China has arrested 5 former employees who discussed Huawei's Iranian sales in a WeChat group, raising questions about its government ties\nhttps://t.co/2EPiLCdsSs""";
nytimes;1254304225544280000;26.04.2020 07:00;b'Boeing, which is contending with the economic fallout from the coronavirus pandemic and the grounding of its 737 Max jets, said that it had terminated an agreement to buy 80% of Embraer\xe2\x80\x99s commercial jet business for $4.2 billion https://t.co/a98vF1Ha6o';
nytimes;1254289128621060000;26.04.2020 06:00;b'President Jair Bolsonaro was already struggling to govern effectively when his star minister resigned and accused him of criminal conduct. The exit was seen by critics and supporters of the president as a potentially destructive blow to his grip on power. https://t.co/Nw6n5tfL2a';
nytimes;1254274023644630000;26.04.2020 05:00;b'Fear of the coronavirus is leading people with life-threatening emergencies, like a heart attack or stroke, to stay home when ordinarily they would have rushed to the emergency room, preliminary research suggests https://t.co/xpo9Nubhcd';
nytimes;1254258945511820000;26.04.2020 04:00;b'The Chicago City Council on Friday voted to ban horse-drawn carriages. Starting January 1, 2021, operators will be unable to renew their licenses, and the city will stop issuing new ones. https://t.co/iPOmXX0Mbq';
nytimes;1254243822395140000;26.04.2020 03:00;b'Drill instructors in face masks. Rescheduled training events. Virtual classes. Geoff Ziezulewicz reports on the new realities of U.S. Marine Corps boot camp. https://t.co/K3X76QoRYD';
nytimes;1254238446924820000;26.04.2020 02:38;b'See more images from photographers around the world of a Ramadan like no other https://t.co/CxrsR9GAB5';
nytimes;1254238326816670000;26.04.2020 02:38;b'KUALA LUMPUR: Housemates breaking fast together in Malaysia https://t.co/CxrsR9GAB5 https://t.co/8RvX3UZ0OK';
nytimes;1254238181974770000;26.04.2020 02:37;b'CAIRO: Distributing food to the needy, an important Ramadan tradition https://t.co/CxrsR9GAB5 https://t.co/yxdOQnTRuU';
nytimes;1254237434075910000;26.04.2020 02:34;b'NEW DELHI: The normally bustling courtyard of the Jama Masjid mosque in India\xe2\x80\x99s capital https://t.co/CxrsR9GAB5 https://t.co/44pPXtrfyj';
nytimes;1254237225493060000;26.04.2020 02:33;b'DEARBORN: The Masjid Al-Salaam mosque in Dearborn, Michigan, home to the largest Muslim population in America https://t.co/CxrsR9GAB5 https://t.co/7QZ1NGI9g4';
nytimes;1254236731102150000;26.04.2020 02:31;b'ISLAMABAD: Social distancing during Friday prayer https://t.co/CxrsR9GAB5 https://t.co/jVxTLWluMI';
nytimes;1254236303375380000;26.04.2020 02:30;b'Sprawling banquets for crowds of relatives have shrunk to modest meals for immediate family. Prayers in packed mosques now happen on Zoom. And nighttime jubilance is largely staying at home.\n\nThis is what Ramadan around the world looks like right now. https://t.co/RjAjQTGsft';
nytimes;1254228719272590000;26.04.2020 02:00;b'\xe2\x80\x9cA single cocktail can feel like the best inoculation against dread\xe2\x80\x9d https://t.co/yrHHzNVBFe';
nytimes;1254221181877730000;26.04.2020 01:30;"b""Where's Kim Jong-un? North Korea experts showed us how they review satellite imagery, monitor state TV and track flights to collect information about his secretive regime. https://t.co/p29X8SN5ek""";
nytimes;1254218063991440000;26.04.2020 01:17;b'Correction: We\xe2\x80\x99ve deleted an earlier tweet to this article that incorrectly referred to one of Asiya Shakir\xe2\x80\x99s daughters as 9 years old. She is 7 years old.';
nytimes;1254217753059340000;26.04.2020 01:16;b'Fasting isn\xe2\x80\x99t required for children during Ramadan, but when her 7-year-old expressed interest in it, Asiya Shakir knew she needed to find a way to nurture her daughter\xe2\x80\x99s nascent spirituality https://t.co/xrad5IpyCH';
nytimes;1254213626505850000;26.04.2020 01:00;b'Critic\xe2\x80\x99s Notebook: \xe2\x80\x9cWhat made Post Malone\xe2\x80\x99s live stream stand out amid the sudden glut of self-recorded quarantine content was, quite simply, how\xc2\xa0good\xc2\xa0it sounded,\xe2\x80\x9d writes Lindsay Zoladz https://t.co/Wa5z6M2p2Y';
nytimes;1254202314660950000;26.04.2020 00:15;b'The FTC has warned 10 companies to stop making health claims about treating and preventing the coronavirus or pitching business opportunities amid the pandemic https://t.co/gbGf9DE8C6';
nytimes;1254198547483940000;26.04.2020 00:00;b'In Opinion\n\nDiana Spechler writes, \xe2\x80\x9cSince the pandemic began, sex has changed: It\xe2\x80\x99s imagined, monogamous, Zoomed or Skyped. And nude selfies have become one symbol of resilience, a refusal to let social distancing render us sexless.\xe2\x80\x9d https://t.co/PnaRGOpuf6';
nytimes;1254194757112340000;25.04.2020 23:45;b'If you want to follow a truly searing debate about climate change in the U.S., watch the fight over insurance, @cflav explains https://t.co/50sBAVZ2Pb';
nytimes;1254191003902310000;25.04.2020 23:30;b'Rates of coronavirus infection in Chelsea, Massachusetts, are around 6 times higher than the statewide average. But leaders are struggling to figure out how to separate the sick from the well. https://t.co/ocqZNQVhwn';
nytimes;1254183442490820000;25.04.2020 23:00;b'Save yourself from the dishes and make your pasta and sauce in the same pot using this technique\nhttps://t.co/60z90Osn9x';
nytimes;1254175901409070000;25.04.2020 22:30;b'Richard Hake, a longtime WNYC radio host, died on Friday. \xe2\x80\x9cHe was just a great broadcast professional,\xe2\x80\x9d said his editor and colleague of nearly 20 years. \xe2\x80\x9cHe just made it sound so easy.\xe2\x80\x9d https://t.co/GBgNuM34e1';
nytimes;1254168359513570000;25.04.2020 22:00;b'There are still at least 17,000 American citizens or legal residents abroad who have indicated they need help. At this point, the State Department is urging them to take any available flights out https://t.co/7EuFzKiPCG';
nytimes;1254160779428970000;25.04.2020 21:30;b'\xe2\x80\x9cThis pandemic can\xe2\x80\x99t touch us,\xe2\x80\x9d one reveler said as a wedding party scrambled to take photos on the bridge at a moment when the police were absent. The groom, in a tuxedo and sneakers, posed with the bride. Then everyone bundled into cars and took off.\nhttps://t.co/njzDJfS5ld';
nytimes;1254153236807910000;25.04.2020 21:00;b'The trial of a 27-year-old man accused of being an Islamic State terrorist is believed to be the first in the world that carries the charge of genocide in relation to the Yazidis\nhttps://t.co/mGzgQ8r4UC';
nytimes;1254150711329410000;25.04.2020 20:50;b'Prescriptions for 2 antimalarial drugs surged on the day President Trump promoted them on TV as a coronavirus treatment. There is no proof they work against Covid-19.\nhttps://t.co/2yVBnVBoxF';
nytimes;1254148435869040000;25.04.2020 20:41;b'As millions of migrant workers in the U.S. lose their jobs, many are no longer able to send money to their families back home who depend on these remittances to survive\nhttps://t.co/cCnzbhMStD';
nytimes;1254143162001610000;25.04.2020 20:20;"b""After the pandemic shuttered colleges in the U.S., some international students turned to food banks for help. Others are couch surfing with friends' families but don\xe2\x80\x99t know how long they will be welcome.\nhttps://t.co/waidqeXOrD""";
nytimes;1254138150953390000;25.04.2020 20:00;"b'Remember weddings, Sunday dinner with friends, karaoke? Those events almost feel unthinkable now. Our readers reminded shared the last memory that felt ""normal"" for them, pre-pandemic. https://t.co/qKcNIOlTE0'";
nytimes;1254137320703490000;25.04.2020 19:56;b'The extraordinary change in prescribing patterns offers some of the clearest evidence yet of the perils of a president willing to push unproven, potentially dangerous remedies to a public desperate for relief from a pandemic.\n\nRead the full investigation: https://t.co/VEw5vzwjDv';
nytimes;1254137319252260000;25.04.2020 19:56;b'The federal agency led by Dr. Anthony Fauci has since issued cautionary advice on the drugs.\n\nOn Friday, the FDA warned against using them outside of a hospital setting or clinical trial because they could lead to serious heart rhythm problems in Covid-19 patients.';
nytimes;1254137317100590000;25.04.2020 19:56;b'Within days, some states issued orders to restrict new prescriptions.\n\nThe surge created shortages that put patients who needed the medications to treat other illnesses at risk, the executive director of the National Association of Boards of Pharmacy said. https://t.co/VEw5vzwjDv https://t.co/9fH7N5jXzw';
nytimes;1254137315636710000;25.04.2020 19:56;b'Over 31,000 prescriptions for chloroquine and hydroxychloroquine came from across the spectrum \xe2\x80\x94 rheumatologists, cardiologists, dermatologists, psychiatrists and even podiatrists, the data shows.\nhttps://t.co/VEw5vzwjDv https://t.co/N7kPs32SHz';
nytimes;1254137313698980000;25.04.2020 19:56;b'Prescriptions for two antimalarial drugs surged by over 46 times in the U.S. on the day President Trump promoted them on TV as a coronavirus treatment, according to a New York Times analysis.\n\nThere is no proof they work against Covid-19. https://t.co/VEw5vzwjDv';
nytimes;1254133095105800000;25.04.2020 19:40;b'Congress has thrown trillions of dollars at the coronavirus, but U.S. lawmakers have yet to develop a real strategy. The approach could prove far more expensive and less effective than an ambitious, considered strategy for addressing the pandemic. https://t.co/RhwmqyrCWz';
nytimes;1254128055947270000;25.04.2020 19:20;"b'Graceann Dorse found one Small Business Association program that offered 6 months of debt relief, but the SBA official she reached knew nothing about it.\n\n""I read it off of the SBA website, and the guy said, \xe2\x80\x98Wow, that sounds interesting.\'""\nhttps://t.co/VfvIPZ9g8R'";
nytimes;1254123059356860000;25.04.2020 19:00;b'Our Modern Love team is looking for submissions from people living alone right now. We want to hear your best and most revealing story of this strange time in your life. https://t.co/CySEmotdFN';
nytimes;1254117997834310000;25.04.2020 18:40;b'Scientists in the U.S. and abroad are cautioning leaders against overreliance on coronavirus antibody tests, and WHO has warned against using the tests as a basis for issuing \xe2\x80\x9cimmunity passports\xe2\x80\x9d to allow people to travel or return to work\nhttps://t.co/Rk3u9PIOyE';
nytimes;1254112956662590000;25.04.2020 18:20;b'All pharmacies in New York State will soon be authorized to conduct coronavirus tests, Gov. Andrew Cuomo announced on Saturday\nhttps://t.co/Da3sP61Wjj';
nytimes;1254107948244180000;25.04.2020 18:00;b'After weeks of criticism, Live Nation, which operates Ticketmaster, will now allow refunds for thousands of concerts that have yet to be rescheduled\nhttps://t.co/bunIfoqBH6';
nytimes;1254102884154770000;25.04.2020 17:40;b'As governors weigh reopening their economies, they continue to be hampered by a shortage of testing capacity to track outbreaks and contain them\nhttps://t.co/uDIUTd7x34';
nytimes;1254097861530260000;25.04.2020 17:20;b'As the coronavirus pandemic rips across the country, lawmakers have been inundated by messages from panicked and suffering Americans searching for a lifeline\nhttps://t.co/DqHGqams2P';
nytimes;1254092824619900000;25.04.2020 17:00;b'\xe2\x80\x9cThis is the week where I feel like I have accepted this, and given up,\xe2\x80\x9d one Brooklyn resident wrote\nhttps://t.co/BlsPJWr7DG';
nytimes;1254087783204950000;25.04.2020 16:40;b'Some states are beginning the reopening process, but even under the most optimistic estimates, it will be months, and possibly years, before Americans again crowd into bars and squeeze onto subway cars the way they did before the pandemic struck\nhttps://t.co/U9GnKncESL';
nytimes;1254083039367510000;25.04.2020 16:21;"b""China has arrested 5 former employees who discussed Huawei's Iranian sales in a WeChat group, raising questions about its government ties\nhttps://t.co/yFLGS1CBtn""";
nytimes;1254078710568920000;25.04.2020 16:03;b'The British government is under pressure to disclose details about a secretive scientific advisory group after a report that Dominic Cummings, one of the masterminds of Boris Johnson\xe2\x80\x99s landslide election win, took part in the group\xe2\x80\x99s coronavirus meetings\nhttps://t.co/RIUuT0e3OK';
nytimes;1254067670074490000;25.04.2020 15:20;"b""Air France-KLM, one of Europe's biggest airlines, is getting a 10 billion euro bailout\nhttps://t.co/Ri5koJ7BkK""";
nytimes;1254062617171230000;25.04.2020 15:00;b'A workout in an upstairs gym. A protein shake for breakfast. A suit or blazer on for the day. Joe Biden has developed a routine \xe2\x80\x94 of sorts \xe2\x80\x94 as he adapts to a cloistered mode of campaigning never before seen in modern American politics.\nhttps://t.co/thBWZRoKxl';
nytimes;1254057601828100000;25.04.2020 14:40;"b""President Trump's handling of the coronavirus epidemic, the worsening economy, and a cascade of ominous polling have the GOP increasingly nervous that it's at risk of losing the presidency and the Senate\nhttps://t.co/H6yEJcCfjU""";
nytimes;1254055092648640000;25.04.2020 14:30;b'For today, April 25, here\xe2\x80\x99s how to follow the latest on the coronavirus outbreak. We\xe2\x80\x99ll update this every day. \n\n\xf0\x9f\x8c\x8e Live updates: https://t.co/PTeoMWHDvv\n\xf0\x9f\x97\xbd The latest in New York: https://t.co/3jBOaOJAFu https://t.co/mlexDodMeq';
nytimes;1254052585461500000;25.04.2020 14:20;b'Proper procedures to protect federal health employees \xe2\x80\x9ctemporarily broke down\xe2\x80\x9d amid a chaotic situation at the March Air Reserve Base in California where Americans were quarantined, an investigation has found\nhttps://t.co/aNdMsq2gXA';
nytimes;1254047521602750000;25.04.2020 14:00;"b""In the Met Opera's history, there has never really been anything like this weekend's At-Home Gala, a worldwide relay of performances with over 40 of its starriest singers https://t.co/5vQ5xfSZo1""";
nytimes;1254040002243290000;25.04.2020 13:30;"b'""I forgive you everything, without exception, if you will only promise to reappear.\xe2\x80\x9d On The Daily, Roger Cohen, an Opinion columnist, reads his ode to New York City. https://t.co/WS5frBsOt7 https://t.co/U3z3EG5kRl'";
nytimes;1254032446535820000;25.04.2020 13:00;"b""After President Trump's comments on disinfectants, his advisers are scrambling to get him to agree to a different structure for his daily briefings\nhttps://t.co/bnPVki1D9J""";
nytimes;1254024880330320000;25.04.2020 12:30;b'Philip Kahn, a 100-year-old World War II veteran, died on April 17 from the coronavirus. His twin brother, Samuel, died a century earlier as an infant during another pandemic, the Spanish Flu of 1918-19. https://t.co/jstLAPoB8w';
nytimes;1254017349860100000;25.04.2020 12:00;b'These talking anthropomorphized lizards \xe2\x80\x94 stars of a new Instagram series \xe2\x80\x94 are showing us how to navigate a world that\xe2\x80\x99s been upended by the coronavirus\nhttps://t.co/a5K5NLcu8Z https://t.co/Iu1oN2QKVh';
nytimes;1254009794886800000;25.04.2020 11:30;b'Just when you thought the world couldn\xe2\x80\x99t improve upon cinnamon rolls, this dreamy mashup comes along\nhttps://t.co/70b8NipQ1G';
nytimes;1254002266727760000;25.04.2020 11:00;b'California, New Jersey and New York have made nursing homes accept Covid-19 patients who are considered stable enough to be released from hospitals. Residents and workers fear the policy is risking lives.\nhttps://t.co/B9HbtR8Rew';
nytimes;1253987148342190000;25.04.2020 10:00;b'Are your bangs in need of a trim? This visual guide can help you trim them up at home. https://t.co/BzAakqNOLO';
nytimes;1253972051884450000;25.04.2020 09:00;b'The pandemic is proving to be fertile ground for artists and architects \xe2\x80\x94 and these 10 famous makers sent some proof. https://t.co/TRj707Iwf5';
nytimes;1253956934551690000;25.04.2020 08:00;"b'""It\xe2\x80\x99s a paradox that the empty streets have made it easier to imagine Paris as a place where people actually live,"" writes our bureau chief @AdamNossiter, ""and not just a polyglot destination for shopping and playing.""\nhttps://t.co/ZybZxo7mSL'";
nytimes;1253941833027260000;25.04.2020 07:00;b'As Ramadan began, Islam\xe2\x80\x99s most sacred sites were largely deserted because of the coronavirus. In some countries, though, some clerics and worshipers defied restrictions. https://t.co/tj21NgWrX5';
nytimes;1253926757931060000;25.04.2020 06:00;b'Right now, the future of summer camp is uncertain. Parents are bracing for heartbroken kids and many more weeks without essential child care. https://t.co/hNb7ZLjS4t';
nytimes;1253911660860970000;25.04.2020 05:00;b'California\xe2\x80\x99s ban on single-use plastic bags has been suspended for the next 60 days under an executive order announced this week by Gov. Gavin Newsom https://t.co/lfDPirijW7';
nytimes;1253896583348980000;25.04.2020 04:00;b'Hawaii is sending home travelers to the state who don\xe2\x80\x99t have the means to follow the mandatory 14-day quarantine required of incoming visitors https://t.co/XEILFXRMoO';
nytimes;1253888990354320000;25.04.2020 03:30;b'\xe2\x80\x9cThe answer is no, it\xe2\x80\x99s not safe.\xe2\x80\x9d Fox News anchors balked at President Trump\xe2\x80\x99s suggestion that disinfectant could be used as a treatment against the coronavirus. https://t.co/8USUGf69vE';
nytimes;1253881459632370000;25.04.2020 03:00;b'Health professionals and even the makers of household disinfectants pleaded with Americans not to inject or ingest their products, warning that doing so is extremely dangerous https://t.co/KeAeMrS91Q';
nytimes;1253876402123940000;25.04.2020 02:40;b'\xe2\x80\x9cNine years into my marriage, it\xe2\x80\x99s taken a global crisis to make me a nicer person,\xe2\x80\x9d Priyanka Mattoo writes for @NYTParenting about reducing the amount she nitpicks at her husband. https://t.co/vVCVwzYCSb';
nytimes;1253871382418670000;25.04.2020 02:20;"b'In Silicon Valley, gearing up for the apocalypse was once a clich\xc3\xa9. Now preppers are feeling vindicated: ""Our institutions have dropped the ball.""\nhttps://t.co/nbvysDHgbN'";
nytimes;1253866346741400000;25.04.2020 02:00;b'Can you trust the results of antibody tests? Scientists evaluated 14 tests that are on the market now. A few worked as advertised. Most did not. https://t.co/hkSkgjctjt';
nytimes;1253861294010220000;25.04.2020 01:40;b'There is no evidence that sunlight, bleach or any disinfectant can cure coronavirus in the body https://t.co/xEd0nztSIZ';
nytimes;1253853752064430000;25.04.2020 01:10;b'Among the applicants for loans from the Small Business Administration\xe2\x80\x99s stimulus package is the foundation arm of FreedomWorks, a conservative operation that advocates small government and made its name opposing bailouts\nhttps://t.co/gA46DP1LEk';
nytimes;1253851224765540000;25.04.2020 01:00;"b'""I forgive you everything, without exception, if you will only promise to reappear.\xe2\x80\x9d On The Daily, Roger Cohen, an Opinion columnist, reads his ode to New York City. https://t.co/XlX3JzmOLp'";
nytimes;1253846203835580000;25.04.2020 00:40;b'Georgia, Alaska and Oklahoma took steps on Friday toward reopening businesses shuttered by the coronavirus, weeks after the coronavirus upended daily life in America. It was anything but business as usual. https://t.co/yjs6e0Narf';
nytimes;1253842460633180000;25.04.2020 00:25;"b""The coronavirus pandemic has taken an incalculable death toll. We're putting names and faces to the numbers. Here are some of their stories.\xc2\xa0https://t.co/AIFvt1kfHA""";
nytimes;1253841167478860000;25.04.2020 00:20;b'Philip Kahn, a 100-year-old World War II veteran, died on April 17 from the coronavirus. His twin brother, Samuel, died a century earlier as an infant during another pandemic, the Spanish Flu of 1918-19. https://t.co/XesybAuOxX';
nytimes;1253836151485530000;25.04.2020 00:00;b'Joe Biden\xe2\x80\x99s statement on Thursday comes after escalating remarks he has made over recent months speculating that President Trump may pursue increasingly extreme measures to stay in power https://t.co/aJamHsgnSF';
nytimes;1253833604045710000;24.04.2020 23:50;b'President Trump\xe2\x80\x99s decision to suspend family-based immigration because of the coronavirus is the beginning of a broader strategy to reduce the flow of foreigners into the U.S., Stephen Miller told a group of conservative allies on Thursday https://t.co/2qn0wBGcig';
nytimes;1253830838543840000;24.04.2020 23:39;b'It has been 7 weeks since news of New Jersey\xe2\x80\x99s first confirmed coronavirus case was delivered to Gov. Philip Murphy while he was on an operating table, about to have a cancerous piece of his kidney removed.\n\nA restful recovery was not an option.\nhttps://t.co/XqLnmsFmF2';
nytimes;1253826066600330000;24.04.2020 23:20;b'California, New Jersey and New York have made nursing homes accept Covid-19 patients who are considered stable enough to be released from hospitals. Residents and workers fear the policy is risking lives.\nhttps://t.co/eFo434zDRs';
nytimes;1253821067841490000;24.04.2020 23:00;b'A sometimes tense conference call this week \xe2\x80\x94 which The New York Times was invited to listen to by one participant \xe2\x80\x94 revealed how elected officials and public health experts in one part of the U.S. are grappling with the coronavirus https://t.co/zDrhSQH7Ic';
nytimes;1253818520795840000;24.04.2020 22:50;"b""A new image of a stormy star birth in a nearby galaxy taken by the Hubble Space Telescope was released in honor of the 30th anniversary of the telescope's launch on April 24, 1990.\nThat, too, was a time of darkness and rebirth in our world, writes @overbye\nhttps://t.co/HjNfa0ZeCO""";
nytimes;1253816247826940000;24.04.2020 22:41;b'A fire that significantly damaged an Islamic center in Missouri on Friday, the first day of fasting for Ramadan, is being investigated as possible arson https://t.co/SmeN5YzMS9';
nytimes;1253810962731230000;24.04.2020 22:20;"b'\xe2\x80\x9cWhat are you supposed to do? Read a book? Spend time with the family?"" Across America \xe2\x80\x94 and especially in Florida \xe2\x80\x94 golfers are trespassing onto closed courses to play, sometimes until police get called.\nhttps://t.co/GyiR6yY3Lj'";
nytimes;1253808441677750000;24.04.2020 22:10;b'\xe2\x80\x9cAs a reporter in Washington for more than 20 years, I\xe2\x80\x99ve had a front-row seat to the gridlock that has gripped Congress on climate change.\xe2\x80\x9d @LFFriedman explains how climate rules matter. https://t.co/GFMXzYehXU';
nytimes;1253805450778280000;24.04.2020 21:58;b'A few thousand people bearing Trump campaign attire, Tea Party regalia and American flags gathered at Wisconsin\xe2\x80\x99s State Capitol on Friday, the latest protest by conservative activists against stay-at-home orders meant to slow the spread of the coronavirus\nhttps://t.co/4QQmbQI6c2';
nytimes;1253800907994730000;24.04.2020 21:40;"b'\xe2\x80\x9cThere is no template for this,\xe2\x80\x9d said Tiff Ward, a vigil organizer and a retired home care nurse who personally knew 5 of the victims of Nova Scotia\'s mass shooting last weekend. ""We all feel so helpless.""\nhttps://t.co/9uBaeIMyPB'";
nytimes;1253795865141050000;24.04.2020 21:20;b'Bowing to pressure from Beijing, E.U. officials softened criticism of China in a report on how governments spread disinformation about the coronavirus pandemic https://t.co/xoCQA2SxfS';
nytimes;1253790887349490000;24.04.2020 21:00;b'This speedy vegan take on cacio e pepe is still made with a classic technique\nhttps://t.co/nGGj92tJRR';
nytimes;1253783810061280000;24.04.2020 20:32;"b'The good news coming out of the lab that helped discover and coin the phrase ""global warming"": the pandemic shows ""science works.""\n\nThe bad news? Global warming may be far more dangerous than a pandemic.\nhttps://t.co/DmYH92HmVU'";
nytimes;1253779272902240000;24.04.2020 20:14;"b'""We are more resilient than we know,"" Bren\xc3\xa9 Brown told @uugwuu, ""and there will be far more trauma than we anticipate.""\nhttps://t.co/2XDy4t4DLP'";
nytimes;1253773475115920000;24.04.2020 19:51;"b'The good news coming out of the lab that helped discover and coin the phrase ""global warming"": the pandemic shows ""science works.""\n\nThe bad news? Global warming may be far more dangerous than a pandemic.\nhttps://t.co/N1hUVVyprI'";
nytimes;1253768212971490000;24.04.2020 19:30;b'Iris Love, the archaeologist, champion dog breeder and longtime romantic partner of gossip columnist Liz Smith, has died of the coronavirus at age 86\nhttps://t.co/BdSuX6dfFU';
nytimes;1253760658522410000;24.04.2020 19:00;b'\xe2\x80\x9cIt takes a particular kind of crisis to make your boyfriend breaking up with you the better news.\xe2\x80\x9d\nhttps://t.co/HhStOrJJFC';
nytimes;1253759298745830000;24.04.2020 18:54;b'Breaking News: The U.S. Navy recommended reinstating Capt. Brett E. Crozier, who was fired as captain of the aircraft carrier Theodore Roosevelt after requesting help with a coronavirus outbreak on board. The defense secretary is considering. https://t.co/kxZrFqQCvV';
nytimes;1253755619770790000;24.04.2020 18:40;b'Bailout fatigue is already starting to appear, @neil_irwin writes, raising the risk that government help for the economy will dry up before a potential depression is contained \xe2\x80\x94 which was a key reason the last economic recovery was so slow for so long https://t.co/4qDFI6Szq3';
nytimes;1253753121060330000;24.04.2020 18:30;"b'Remember weddings, Sunday dinner with friends, karaoke? Those events almost feel unthinkable now. Our readers shared the last memory that felt ""normal"" for them, pre-pandemic. https://t.co/MM18LID80t https://t.co/kG85fgzXfL'";
nytimes;1253751834080090000;24.04.2020 18:25;"b'In a ""seismic event,"" Brazil\'s justice minister Sergio Moro, the face of a powerful anti-corruption crackdown, resigned in protest after President Jair Bolsonaro fired the head of federal police\nhttps://t.co/rue2c5cJX0'";
nytimes;1253750345408360000;24.04.2020 18:19;"b""According to new Congressional Budget Office estimates, the coronavirus could lead to:\n\n\xe2\x80\x94The largest deficit as a share of the U.S. economy since World War II: $3.7 trillion \n\xe2\x80\x94Unemployment nearing 12% by year's end\n\xe2\x80\x94A 5.6% economic contraction https://t.co/e0s2iQMkcr""";
nytimes;1253745532029280000;24.04.2020 18:00;"b""President Trump's commencement address at West Point in June will bring back 1,000 cadets who are scattered across the country to help counter the coronavirus.\n\nIt was news to many when he announced it \xe2\x80\x94 including those at the academy. https://t.co/2SSTVFRMnc""";
nytimes;1253743027912400000;24.04.2020 17:50;b'As part of the coronavirus stimulus package that became law last month, the U.S. government is giving away $174 billion in temporary tax breaks to overwhelmingly rich individuals and large companies, according to interviews and government estimates https://t.co/837WicNH7l';
nytimes;1253740515671060000;24.04.2020 17:40;"b'""Under no circumstance should our disinfectant products be administered into the human body (through injection, ingestion or any other route),\xe2\x80\x9d the company that makes Lysol said in a statement https://t.co/vH7jA0NK6Q'";
nytimes;1253735501292500000;24.04.2020 17:20;"b'In Opinion\n\n""The lies spread by the crackpot media wing of the G.O.P., led by President Trump\xe2\x80\x99s favorite radio host, Rush Limbaugh, can be lethal,"" writes Timothy Egan. https://t.co/D5ugeyX5At'";
nytimes;1253731263728490000;24.04.2020 17:03;b'President Trump signed the latest round of coronavirus relief legislation, a $484 billion package to replenish a fund for small businesses and provide money for hospitals and increased testing https://t.co/Q901fSniks https://t.co/2Le3KU2oLs';
